index,id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less,id_country,country
1075,605370.0,715.0,Granada CF,545.0,Eibar,2-0,4-1,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2020,Granada CF,Eibar,4,1,H,2,0,2.37,3.1,3.2,2.3,1.61,3.0,0.0,1.0,0.3991791074805842,0.305178866041608,0.2956420264778077,0.411764705882353,0.588235294117647,1,sp
1076,605373.0,548.0,Real Sociedad,538.0,Celta Vigo,2-1,2-1,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Real Sociedad,Celta Vigo,2,1,H,2,1,1.9,3.5,4.1,1.9,1.9,1.0,0.0,1.0,0.4984369572768322,0.2705800625217089,0.2309829802014588,0.5,0.5,1,sp
1077,605367.0,529.0,Barcelona,546.0,Getafe,3-1,5-2,1.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2020,Barcelona,Getafe,5,2,H,3,1,1.25,5.75,13.0,1.66,2.2,3.0,0.0,1.0,0.7612985359643539,0.1654996817313812,0.0732017823042648,0.5699481865284974,0.4300518134715025,1,sp
1078,605384.0,797.0,Elche,539.0,Levante,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Elche,Levante,1,0,H,1,0,2.7,3.2,2.6,2.1,1.72,1.0,0.0,1.0,0.3469557964970809,0.292743953294412,0.3603002502085071,0.450261780104712,0.549738219895288,1,sp
1079,605382.0,720.0,Valladolid,724.0,Cadiz,1-0,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Valladolid,Cadiz,1,1,D,1,0,1.9,3.25,4.33,2.5,1.53,0.0,0.0,0.0,0.4942141214068728,0.2889251786686334,0.2168606999244938,0.3796526054590571,0.6203473945409429,1,sp
1080,605381.0,532.0,Valencia,542.0,Alaves,0-0,1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Valencia,Alaves,1,1,D,0,0,2.1,3.25,3.6,2.2,1.66,0.0,0.0,0.0,0.4485336400230017,0.2898217366302473,0.261644623346751,0.4300518134715025,0.5699481865284974,1,sp
1081,605379.0,541.0,Real Madrid,543.0,Real Betis,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Real Madrid,Real Betis,0,0,D,0,0,1.45,4.75,6.5,1.57,2.37,0.0,0.0,0.0,0.6543046357615894,0.1997350993377483,0.1459602649006622,0.6015228426395939,0.398477157360406,1,sp
1082,605378.0,726.0,Huesca,546.0,Getafe,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Huesca,Getafe,0,2,A,0,1,2.75,2.9,2.8,3.0,1.4,-2.0,0.0,-2.0,0.3412481613784409,0.3235973944105905,0.3351544442109687,0.3181818181818181,0.6818181818181818,1,sp
1083,605383.0,533.0,Villarreal,529.0,Barcelona,1-2,1-2,-1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Villarreal,Barcelona,1,2,A,1,2,4.5,4.2,1.66,1.53,2.5,-1.0,0.0,-1.0,0.2091056325355407,0.2240417491452222,0.5668526183192371,0.6203473945409429,0.3796526054590571,1,sp
1084,605376.0,538.0,Celta Vigo,727.0,Osasuna,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,Celta Vigo,Osasuna,2,1,H,1,0,2.2,3.3,3.25,2.1,1.72,1.0,0.0,2.0,0.4266958424507658,0.2844638949671772,0.2888402625820569,0.450261780104712,0.549738219895288,1,sp
1085,605380.0,536.0,Sevilla,715.0,Granada CF,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020,Sevilla,Granada CF,2,1,H,1,0,1.4,4.75,7.5,1.8,2.0,1.0,0.0,2.0,0.6750355281856939,0.1989578398863097,0.1260066319279962,0.5263157894736842,0.4736842105263157,1,sp
1086,605375.0,531.0,Athletic Club,530.0,Atletico Madrid,1-0,2-1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2020,Athletic Club,Atletico Madrid,2,1,H,1,0,4.0,3.5,1.85,2.5,1.53,1.0,0.0,1.0,0.2322869955156951,0.2654708520179372,0.5022421524663677,0.3796526054590571,0.6203473945409429,1,sp
1087,605377.0,545.0,Eibar,548.0,Real Sociedad,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Eibar,Real Sociedad,0,1,A,0,1,4.0,3.6,1.85,2.2,1.66,-1.0,0.0,-1.0,0.2340126493323963,0.2600140548137737,0.5059732958538299,0.4300518134715025,0.5699481865284974,1,sp
1088,605386.0,531.0,Athletic Club,720.0,Valladolid,1-0,2-2,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2020,Athletic Club,Valladolid,2,2,D,1,0,1.85,3.2,5.0,2.3,1.61,0.0,0.0,0.0,0.5133140840551812,0.2967597048444017,0.189926211100417,0.411764705882353,0.588235294117647,1,sp
1089,605388.0,529.0,Barcelona,715.0,Granada CF,1-0,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020,Barcelona,Granada CF,1,2,A,1,0,1.14,8.0,17.0,1.36,3.2,-1.0,1.0,0.0,0.8267477203647416,0.1178115501519756,0.0554407294832826,0.7017543859649122,0.2982456140350877,1,sp
1090,605395.0,538.0,Celta Vigo,539.0,Levante,0-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020,Celta Vigo,Levante,2,0,H,0,0,1.8,3.75,4.33,1.72,2.1,2.0,0.0,2.0,0.5275084060230983,0.2532040348910871,0.2192875590858145,0.549738219895288,0.450261780104712,1,sp
1091,605396.0,545.0,Eibar,542.0,Alaves,1-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,Eibar,Alaves,3,0,H,1,0,2.5,3.1,3.0,2.5,1.53,3.0,0.0,2.0,0.3788187372708758,0.3054989816700611,0.3156822810590631,0.3796526054590571,0.6203473945409429,1,sp
1092,605404.0,797.0,Elche,530.0,Atletico Madrid,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Elche,Atletico Madrid,0,1,A,0,1,9.0,4.33,1.4,2.1,1.72,-1.0,0.0,-1.0,0.1051846196557468,0.2186285397001665,0.6761868406440866,0.450261780104712,0.549738219895288,1,sp
1093,605398.0,726.0,Huesca,548.0,Real Sociedad,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Huesca,Real Sociedad,1,0,H,0,0,3.75,3.5,2.0,2.0,1.8,1.0,1.0,0.0,0.253393665158371,0.2714932126696832,0.4751131221719457,0.4736842105263157,0.5263157894736842,1,sp
1094,605399.0,541.0,Real Madrid,727.0,Osasuna,0-0,2-0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2020,Real Madrid,Osasuna,2,0,H,0,0,1.36,5.0,8.5,1.72,2.1,2.0,1.0,0.0,0.6983240223463686,0.1899441340782122,0.1117318435754189,0.549738219895288,0.450261780104712,1,sp
1095,605402.0,720.0,Valladolid,543.0,Real Betis,0-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020,Valladolid,Real Betis,1,1,D,0,0,3.0,3.5,2.3,2.0,1.8,0.0,0.0,0.0,0.3163064833005893,0.2711198428290766,0.4125736738703339,0.4736842105263157,0.5263157894736842,1,sp
1096,605403.0,533.0,Villarreal,546.0,Getafe,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,Villarreal,Getafe,1,0,H,0,0,2.1,2.9,4.1,2.5,1.53,1.0,1.0,0.0,0.4471605866867242,0.32380594208349,0.2290334712297856,0.3796526054590571,0.6203473945409429,1,sp
1097,605397.0,715.0,Granada CF,724.0,Cadiz,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Granada CF,Cadiz,0,1,A,0,1,1.85,3.3,4.75,2.2,1.66,-1.0,0.0,-1.0,0.5127995419972192,0.2874785311196532,0.1997219268831275,0.4300518134715025,0.5699481865284974,1,sp
1098,605401.0,532.0,Valencia,529.0,Barcelona,0-0,2-3,-2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2020,Valencia,Barcelona,2,3,A,0,0,7.0,5.5,1.36,1.36,3.2,-1.0,0.0,-2.0,0.1347747747747747,0.1715315315315315,0.6936936936936937,0.7017543859649122,0.2982456140350877,1,sp
1099,605400.0,536.0,Sevilla,531.0,Athletic Club,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Sevilla,Athletic Club,0,1,A,0,0,1.57,4.0,5.75,2.1,1.72,-1.0,1.0,0.0,0.600404620505123,0.2356588135482608,0.1639365659466162,0.450261780104712,0.549738219895288,1,sp
1100,605412.0,548.0,Real Sociedad,797.0,Elche,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,Real Sociedad,Elche,2,0,H,0,0,1.45,4.1,8.0,2.1,1.72,2.0,0.0,1.0,0.6515046181348694,0.2304101698281855,0.118085212036945,0.450261780104712,0.549738219895288,1,sp
1101,605405.0,542.0,Alaves,539.0,Levante,1-2,2-2,-1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Alaves,Levante,2,2,D,1,2,2.1,3.4,3.5,2.1,1.72,0.0,1.0,-1.0,0.4509283819628648,0.2785145888594165,0.2705570291777188,0.450261780104712,0.549738219895288,1,sp
1102,605407.0,529.0,Barcelona,530.0,Atletico Madrid,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Barcelona,Atletico Madrid,0,0,D,0,0,1.75,3.8,4.5,1.96,1.94,0.0,0.0,0.0,0.540711462450593,0.2490118577075099,0.2102766798418972,0.4974358974358974,0.5025641025641026,1,sp
1103,605410.0,724.0,Cadiz,726.0,Huesca,2-1,2-1,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Cadiz,Huesca,2,1,H,2,1,3.6,3.2,2.15,2.5,1.53,1.0,0.0,1.0,0.2631981637337414,0.296097934200459,0.4407039020657995,0.3796526054590571,0.6203473945409429,1,sp
1104,605406.0,531.0,Athletic Club,727.0,Osasuna,1-1,2-2,1.0,-1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2020,Athletic Club,Osasuna,2,2,D,1,1,1.8,3.5,4.75,2.2,1.66,0.0,1.0,1.0,0.5281969817315331,0.2716441620333598,0.2001588562351072,0.4300518134715025,0.5699481865284974,1,sp
1105,605409.0,546.0,Getafe,545.0,Eibar,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Getafe,Eibar,0,1,A,0,0,2.15,3.1,3.75,2.75,1.44,-1.0,1.0,0.0,0.4411346172089934,0.3059482022578503,0.2529171805331562,0.3436754176610979,0.6563245823389022,1,sp
1106,605413.0,532.0,Valencia,720.0,Valladolid,1-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,Valencia,Valladolid,3,0,H,1,0,2.05,3.3,3.8,2.1,1.72,3.0,0.0,2.0,0.4628160177154456,0.2875069200959586,0.2496770621885956,0.450261780104712,0.549738219895288,1,sp
1107,605414.0,533.0,Villarreal,538.0,Celta Vigo,1-3,2-4,-3.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2020,Villarreal,Celta Vigo,2,4,A,1,3,1.95,3.6,3.8,1.89,2.01,-2.0,0.0,-2.0,0.4866595517609392,0.263607257203842,0.2497331910352187,0.5153846153846154,0.4846153846153846,1,sp
1108,605411.0,541.0,Real Madrid,536.0,Sevilla,0-1,2-2,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2020,Real Madrid,Sevilla,2,2,D,0,1,1.9,3.75,3.75,2.01,1.89,0.0,0.0,0.0,0.4966887417218543,0.2516556291390728,0.2516556291390728,0.4846153846153846,0.5153846153846154,1,sp
1109,605408.0,543.0,Real Betis,715.0,Granada CF,1-0,2-1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2020,Real Betis,Granada CF,2,1,H,1,0,1.75,3.8,4.75,1.96,1.94,1.0,1.0,0.0,0.5467625899280576,0.2517985611510791,0.2014388489208633,0.4974358974358974,0.5025641025641026,1,sp
1110,605421.0,727.0,Osasuna,724.0,Cadiz,1-0,3-2,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2020,Osasuna,Cadiz,3,2,H,1,0,1.95,3.4,4.0,2.2,1.66,1.0,0.0,1.0,0.4851944345344274,0.2782732786300392,0.2365322868355333,0.4300518134715025,0.5699481865284974,1,sp
1111,605424.0,797.0,Elche,542.0,Alaves,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Elche,Alaves,0,2,A,0,1,2.9,3.0,2.6,2.5,1.53,-2.0,0.0,-2.0,0.324459234608985,0.3136439267886855,0.3618968386023294,0.3796526054590571,0.6203473945409429,1,sp
1112,605420.0,539.0,Levante,529.0,Barcelona,0-2,3-3,-1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2020,Levante,Barcelona,3,3,D,0,2,12.0,8.0,1.18,1.28,3.75,0.0,1.0,-1.0,0.0789297658862876,0.1183946488294314,0.802675585284281,0.7455268389662029,0.2544731610337972,1,sp
1113,605422.0,536.0,Sevilla,532.0,Valencia,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Sevilla,Valencia,1,0,H,0,0,1.44,4.5,7.0,1.72,2.1,1.0,0.0,1.0,0.6554307116104868,0.2097378277153558,0.1348314606741573,0.549738219895288,0.450261780104712,1,sp
1114,605416.0,538.0,Celta Vigo,546.0,Getafe,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Celta Vigo,Getafe,1,0,H,1,0,2.35,3.25,3.0,2.3,1.61,1.0,0.0,1.0,0.3989769820971867,0.2884910485933504,0.3125319693094629,0.411764705882353,0.588235294117647,1,sp
1115,605419.0,726.0,Huesca,531.0,Athletic Club,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Huesca,Athletic Club,1,0,H,0,0,2.5,3.2,2.9,2.3,1.61,1.0,0.0,1.0,0.3783122706889523,0.2955564614757439,0.3261312678353036,0.411764705882353,0.588235294117647,1,sp
1116,605415.0,530.0,Atletico Madrid,548.0,Real Sociedad,2-0,2-1,2.0,-1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Atletico Madrid,Real Sociedad,2,1,H,2,0,1.6,4.0,5.5,2.1,1.72,1.0,0.0,2.0,0.5913978494623655,0.2365591397849462,0.1720430107526881,0.450261780104712,0.549738219895288,1,sp
1117,605423.0,720.0,Valladolid,533.0,Villarreal,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,Valladolid,Villarreal,0,2,A,0,0,3.8,3.5,1.95,1.9,1.9,-2.0,0.0,-1.0,0.2478663519157435,0.2691120392228073,0.483021608861449,0.5,0.5,1,sp
1118,605417.0,545.0,Eibar,543.0,Real Betis,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Eibar,Real Betis,1,1,D,0,1,2.8,3.25,2.55,2.0,1.8,0.0,1.0,-1.0,0.3378860462745897,0.2911018244827234,0.3710121292426867,0.4736842105263157,0.5263157894736842,1,sp
1119,605418.0,715.0,Granada CF,541.0,Real Madrid,0-2,1-4,-2.0,-1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2020,Granada CF,Real Madrid,1,4,A,0,2,8.0,4.5,1.4,1.66,2.2,-3.0,0.0,-2.0,0.1177570093457943,0.2093457943925233,0.6728971962616822,0.5699481865284974,0.4300518134715025,1,sp
1120,605425.0,542.0,Alaves,715.0,Granada CF,2-1,4-2,2.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2020,Alaves,Granada CF,4,2,H,2,1,1.83,3.75,4.0,2.2,1.66,2.0,0.0,2.0,0.5140066820868672,0.2508352608583912,0.2351580570547417,0.4300518134715025,0.5699481865284974,1,sp
1121,605426.0,531.0,Athletic Club,541.0,Real Madrid,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Athletic Club,Real Madrid,0,1,A,0,0,5.0,4.2,1.6,1.72,2.1,-1.0,0.0,-1.0,0.1881298992161254,0.2239641657334826,0.5879059350503919,0.549738219895288,0.450261780104712,1,sp
1122,605427.0,530.0,Atletico Madrid,727.0,Osasuna,0-0,2-1,-1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2020,Atletico Madrid,Osasuna,2,1,H,0,0,1.22,5.75,15.0,1.9,1.9,1.0,1.0,-1.0,0.7730919195088065,0.1640299377044771,0.0628781427867162,0.5,0.5,1,sp
1123,605428.0,529.0,Barcelona,538.0,Celta Vigo,1-1,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Barcelona,Celta Vigo,1,2,A,1,1,1.2,7.5,11.0,1.33,3.4,-1.0,1.0,0.0,0.7879656160458453,0.1260744985673352,0.0859598853868194,0.7188160676532769,0.281183932346723,1,sp
1124,605429.0,543.0,Real Betis,726.0,Huesca,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Real Betis,Huesca,1,0,H,0,0,1.75,3.8,4.33,2.0,1.8,1.0,0.0,1.0,0.5362840799830516,0.2469729315711422,0.2167429884458061,0.4736842105263157,0.5263157894736842,1,sp
1125,605430.0,546.0,Getafe,539.0,Levante,1-1,2-1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Getafe,Levante,2,1,H,1,1,1.61,3.8,5.75,2.2,1.66,1.0,1.0,0.0,0.5869632375656471,0.2486870559159715,0.1643497065183812,0.4300518134715025,0.5699481865284974,1,sp
1126,605431.0,724.0,Cadiz,797.0,Elche,1-0,1-3,-1.0,-1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2020,Cadiz,Elche,1,3,A,1,0,3.2,3.1,2.35,2.5,1.53,-2.0,0.0,-1.0,0.2946410515672397,0.3041456016177958,0.4012133468149647,0.3796526054590571,0.6203473945409429,1,sp
1127,605432.0,548.0,Real Sociedad,720.0,Valladolid,4-0,4-1,4.0,-1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Real Sociedad,Valladolid,4,1,H,4,0,1.61,3.75,6.0,2.0,1.8,3.0,0.0,2.0,0.5890437855880619,0.2528961319458079,0.1580600824661299,0.4736842105263157,0.5263157894736842,1,sp
1128,605433.0,532.0,Valencia,545.0,Eibar,3-1,4-1,3.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Valencia,Eibar,4,1,H,3,1,2.87,3.4,2.37,2.0,1.8,3.0,0.0,2.0,0.3273228017012012,0.2762989532007198,0.396378245098079,0.4736842105263157,0.5263157894736842,1,sp
1129,605434.0,533.0,Villarreal,536.0,Sevilla,1-0,4-0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2020,Villarreal,Sevilla,4,0,H,1,0,2.37,3.4,2.87,2.0,1.8,4.0,0.0,2.0,0.396378245098079,0.2762989532007198,0.3273228017012011,0.4736842105263157,0.5263157894736842,1,sp
1130,605439.0,539.0,Levante,724.0,Cadiz,1-2,2-2,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,Levante,Cadiz,2,2,D,1,2,1.75,4.1,4.1,1.57,2.37,0.0,0.0,0.0,0.5394736842105263,0.2302631578947368,0.2302631578947368,0.6015228426395939,0.398477157360406,1,sp
1131,605435.0,538.0,Celta Vigo,543.0,Real Betis,1-0,2-3,-1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020,Celta Vigo,Real Betis,2,3,A,1,0,3.2,3.8,2.1,1.57,2.37,-1.0,0.0,-1.0,0.2970960536113179,0.2501861504095309,0.4527177959791511,0.6015228426395939,0.398477157360406,1,sp
1132,605436.0,545.0,Eibar,529.0,Barcelona,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020,Eibar,Barcelona,0,1,A,0,0,4.33,4.75,1.65,1.36,3.2,-1.0,1.0,0.0,0.2204672358261016,0.2009732907635831,0.5785594734103152,0.7017543859649122,0.2982456140350877,1,sp
1133,605438.0,726.0,Huesca,532.0,Valencia,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Huesca,Valencia,0,0,D,0,0,1.65,4.2,5.0,1.72,2.1,0.0,0.0,0.0,0.5804311774461028,0.2280265339966832,0.1915422885572139,0.549738219895288,0.450261780104712,1,sp
1134,605440.0,727.0,Osasuna,548.0,Real Sociedad,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,Osasuna,Real Sociedad,0,1,A,0,0,5.0,4.33,1.61,1.57,2.37,-1.0,1.0,0.0,0.1901023416131962,0.2195177154886791,0.5903799428981247,0.6015228426395939,0.398477157360406,1,sp
1135,605441.0,541.0,Real Madrid,533.0,Villarreal,0-1,2-1,-1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020,Real Madrid,Villarreal,2,1,H,0,1,1.4,5.0,6.5,1.44,2.75,1.0,1.0,-1.0,0.6687242798353908,0.1872427983539094,0.1440329218106995,0.6563245823389022,0.3436754176610979,1,sp
1136,605443.0,720.0,Valladolid,530.0,Atletico Madrid,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020,Valladolid,Atletico Madrid,1,2,A,1,0,9.0,5.25,1.33,1.72,2.1,-1.0,0.0,-1.0,0.1054718477398889,0.1808088818398096,0.7137192704203014,0.549738219895288,0.450261780104712,1,sp
1137,605444.0,797.0,Elche,531.0,Athletic Club,1-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020,Elche,Athletic Club,2,0,H,1,0,1.95,3.6,3.8,1.94,1.96,2.0,0.0,2.0,0.4866595517609392,0.263607257203842,0.2497331910352187,0.5025641025641026,0.4974358974358974,1,sp
1138,605437.0,715.0,Granada CF,546.0,Getafe,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Granada CF,Getafe,0,0,D,0,0,2.62,3.4,2.6,2.0,1.8,0.0,0.0,0.0,0.3599348534201954,0.2773615635179153,0.3627035830618892,0.4736842105263157,0.5263157894736842,1,sp
1139,605442.0,536.0,Sevilla,542.0,Alaves,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020,Sevilla,Alaves,1,0,H,0,0,1.5,4.33,6.5,1.57,2.37,1.0,1.0,0.0,0.6340391980175715,0.2196440639783735,0.1463167380040549,0.6015228426395939,0.398477157360406,1,sp
0,28993.0,491.0,Chievo,496.0,Juventus,1-1,2-3,0.0,-1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2018,Chievo,Juventus,2,3,A,1,1,13.0,5.75,1.25,1.7,2.13,-1.0,1.0,0.0,0.0732017823042648,0.1654996817313812,0.7612985359643539,0.556135770234987,0.443864229765013,2,it
1,28995.0,487.0,Lazio,492.0,Napoli,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Lazio,Napoli,1,2,A,1,1,2.8,3.4,2.5,1.68,2.17,-1.0,0.0,-1.0,0.3397282174260591,0.2797761790567546,0.3804956035171862,0.5636363636363637,0.4363636363636364,2,it
2,28999.0,503.0,Torino,497.0,AS Roma,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,Torino,AS Roma,0,1,A,0,0,3.5,3.5,2.1,1.72,2.09,-1.0,1.0,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.5485564304461943,0.4514435695538058,2,it
3,28992.0,500.0,Bologna,493.0,Spal,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,Bologna,Spal,0,1,A,0,0,2.25,3.2,3.4,2.34,1.58,-1.0,0.0,-1.0,0.4228527011270889,0.2973183054799844,0.2798289933929265,0.4030612244897959,0.596938775510204,2,it
4,28994.0,511.0,Empoli,490.0,Cagliari,1-0,2-0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,Empoli,Cagliari,2,0,H,1,0,2.14,3.2,3.6,2.11,1.71,2.0,0.0,2.0,0.4418533292420987,0.2954894139306535,0.2626572568272476,0.4476439790575916,0.5523560209424083,2,it
